stateName,registrationMonthMMYY,fuelName,vehicleCount
Sikkim,01-23,PETROL,19
Sikkim,01-24,PETROL,36
Sikkim,01-25,PETROL,11
Sikkim,02-21,DIESEL,3
Sikkim,02-21,PETROL,9
Sikkim,02-22,DIESEL,4
Sikkim,02-22,PETROL,9
Sikkim,02-23,DIESEL,3
Sikkim,02-23,PETROL,16
Sikkim,02-24,DIESEL,3
Sikkim,02-24,PETROL,4
Sikkim,02-25,DIESEL,2
Sikkim,02-25,PETROL,5
Sikkim,02-25,PETROL(E20),1
Sikkim,02-25,PETROL/HYBRID,1
Sikkim,03-21,DIESEL,1
Sikkim,03-21,PETROL,12
Sikkim,03-22,DIESEL,4
Sikkim,03-22,PETROL,10
Sikkim,03-23,DIESEL,5
Sikkim,03-23,PETROL,7
Sikkim,03-24,DIESEL,1
Sikkim,03-24,PETROL,5
Sikkim,03-25,DIESEL,1
Sikkim,03-25,PETROL,9
Sikkim,04-20,DIESEL,1
Sikkim,04-20,PETROL,4
Sikkim,04-21,DIESEL,3
Sikkim,04-21,PETROL,4
Sikkim,04-22,DIESEL,6
Sikkim,04-22,PETROL,12
Sikkim,04-23,DIESEL,17
Sikkim,04-23,PETROL,8
Sikkim,04-23,PETROL(E20),1
Sikkim,04-24,DIESEL,2
Sikkim,04-24,PETROL,13
Sikkim,04-25,DIESEL,2
Sikkim,04-25,PETROL,3
Sikkim,04-25,PETROL(E20),7
Sikkim,05-20,DIESEL,1
Sikkim,05-20,PETROL,2
Sikkim,05-21,PETROL,1
Sikkim,05-22,DIESEL,2
Sikkim,05-22,PETROL,7
Sikkim,05-23,DIESEL,4
Sikkim,05-23,PETROL,5
Sikkim,05-23,PETROL(E20),1
Sikkim,05-24,DIESEL,2
Sikkim,05-24,PETROL,17
Sikkim,05-24,PETROL/HYBRID,1
Sikkim,05-25,DIESEL,3
Sikkim,05-25,PETROL,5
Sikkim,05-25,PETROL(E20),10
Sikkim,06-20,DIESEL,2
Sikkim,06-20,PETROL,26
Sikkim,06-21,DIESEL,1
Sikkim,06-21,PETROL,1
Sikkim,06-22,DIESEL,1
Sikkim,06-22,PETROL,25
Sikkim,06-23,DIESEL,1
Sikkim,06-23,PETROL,10
Sikkim,06-23,PETROL(E20),4
Sikkim,06-23,PETROL/HYBRID,2
Sikkim,06-24,DIESEL,11
Sikkim,06-24,PETROL,14
Sikkim,06-24,PETROL/HYBRID,1
Sikkim,06-25,DIESEL,1
Sikkim,06-25,PETROL,12
Sikkim,06-25,PETROL(E20),5
Sikkim,07-20,PETROL,27
Sikkim,07-21,PETROL,13
Sikkim,07-22,DIESEL,4
Sikkim,07-22,PETROL,4
Sikkim,07-23,DIESEL,2
Sikkim,07-23,PETROL,18
Sikkim,07-23,PETROL(E20),2
Sikkim,07-24,PETROL,18
Sikkim,07-25,DIESEL,1
Sikkim,07-25,PETROL,8
Sikkim,07-25,PETROL(E20),17
Sikkim,08-20,PETROL,8
Sikkim,08-21,PETROL,14
Sikkim,08-22,DIESEL,2
Sikkim,08-22,PETROL,37
Sikkim,08-23,PETROL,12
Sikkim,08-24,DIESEL,1
Sikkim,08-24,PETROL,45
Sikkim,08-24,PETROL(E20),1
Sikkim,08-25,DIESEL,2
Sikkim,08-25,PETROL(E20),15
Sikkim,09-20,DIESEL,2
Sikkim,09-20,PETROL,6
Sikkim,09-21,PETROL,20
Sikkim,09-22,DIESEL,2
Sikkim,09-22,PETROL,10
Sikkim,09-23,DIESEL,3
Sikkim,09-23,PETROL,13
Sikkim,09-23,PETROL/HYBRID,2
Sikkim,09-24,DIESEL,1
Sikkim,09-24,PETROL,30
Sikkim,09-25,DIESEL,1
Sikkim,09-25,PETROL,2
Sikkim,09-25,PETROL(E20),5
Sikkim,09-25,PURE EV,1
Sikkim,10-20,DIESEL,2
Sikkim,10-20,PETROL,10
Sikkim,10-21,DIESEL,2
Sikkim,10-21,PETROL,15
Sikkim,10-22,PETROL,9
Sikkim,10-23,PETROL,12
Sikkim,10-24,DIESEL,6
Sikkim,10-24,PETROL,7
Sikkim,10-25,PETROL(E20),7
Sikkim,11-20,DIESEL,3
Sikkim,11-20,PETROL,12
Sikkim,11-21,DIESEL,7
Sikkim,11-21,PETROL,7
Sikkim,11-22,DIESEL,4
Sikkim,11-22,PETROL,8
Sikkim,11-23,DIESEL,1
Sikkim,11-23,PETROL,15
Sikkim,11-24,DIESEL,1
Sikkim,11-24,PETROL,14
Sikkim,11-25,DIESEL,1
Sikkim,11-25,PETROL,1
Sikkim,11-25,PETROL(E20),5
Sikkim,12-20,DIESEL,2
Sikkim,12-20,PETROL,12
Sikkim,12-21,PETROL,11
Sikkim,12-22,DIESEL,4
Sikkim,12-22,PETROL,5
Sikkim,12-23,DIESEL,4
Sikkim,12-23,PETROL,11
Sikkim,12-23,PETROL(E20),1
Sikkim,12-24,PETROL,4
Sikkim,12-24,PETROL(E20),4
Sikkim,12-25,DIESEL,1
Sikkim,12-25,PETROL(E20),2
Tamil Nadu,01-21,DIESEL,218
Tamil Nadu,01-21,ELECTRIC(BOV),13
Tamil Nadu,01-21,LPG ONLY,1
Tamil Nadu,01-21,PETROL,2577
Tamil Nadu,01-21,PETROL/CNG,3
Tamil Nadu,01-21,PETROL/HYBRID,31
Tamil Nadu,01-21,PETROL/LPG,4
Tamil Nadu,01-22,CNG ONLY,3
Tamil Nadu,01-22,DIESEL,255
Tamil Nadu,01-22,ELECTRIC(BOV),96
Tamil Nadu,01-22,LPG ONLY,2
Tamil Nadu,01-22,PETROL,2848
Tamil Nadu,01-22,PETROL/CNG,13
Tamil Nadu,01-22,PETROL/HYBRID,26
Tamil Nadu,01-22,PETROL/LPG,1
Tamil Nadu,01-23,CNG ONLY,52
Tamil Nadu,01-23,DIESEL,313
Tamil Nadu,01-23,ELECTRIC(BOV),146
Tamil Nadu,01-23,LPG ONLY,2
Tamil Nadu,01-23,PETROL,3534
Tamil Nadu,01-23,PETROL/CNG,21
Tamil Nadu,01-23,PETROL/HYBRID,36
Tamil Nadu,01-23,PETROL/LPG,1
Tamil Nadu,01-24,CNG ONLY,157
Tamil Nadu,01-24,DIESEL,298
Tamil Nadu,01-24,ELECTRIC(BOV),238
Tamil Nadu,01-24,LPG ONLY,2
Tamil Nadu,01-24,PETROL,2946
Tamil Nadu,01-24,PETROL(E20),340
Tamil Nadu,01-24,PETROL/CNG,73
Tamil Nadu,01-24,PETROL/HYBRID,81
Tamil Nadu,01-25,CNG ONLY,45
Tamil Nadu,01-25,DIESEL,316
Tamil Nadu,01-25,DIESEL/HYBRID,1
Tamil Nadu,01-25,ELECTRIC(BOV),74
Tamil Nadu,01-25,LPG ONLY,5
Tamil Nadu,01-25,PETROL,3562
Tamil Nadu,01-25,PETROL(E20),531
Tamil Nadu,01-25,PETROL/CNG,116
Tamil Nadu,01-25,PETROL/HYBRID,58
Tamil Nadu,01-25,PURE EV,169
Tamil Nadu,01-25,STRONG HYBRID EV,10
Tamil Nadu,02-21,DIESEL,236
Tamil Nadu,02-21,ELECTRIC(BOV),44
Tamil Nadu,02-21,PETROL,3488
Tamil Nadu,02-21,PETROL/CNG,2
Tamil Nadu,02-21,PETROL/HYBRID,27
Tamil Nadu,02-21,PETROL/LPG,14
Tamil Nadu,02-22,CNG ONLY,7
Tamil Nadu,02-22,DIESEL,278
Tamil Nadu,02-22,ELECTRIC(BOV),83
Tamil Nadu,02-22,LPG ONLY,4
Tamil Nadu,02-22,PETROL,2748
Tamil Nadu,02-22,PETROL/CNG,8
Tamil Nadu,02-22,PETROL/HYBRID,15
Tamil Nadu,02-22,PETROL/LPG,5
Tamil Nadu,02-23,CNG ONLY,33
Tamil Nadu,02-23,DIESEL,272
Tamil Nadu,02-23,DIESEL/HYBRID,1
Tamil Nadu,02-23,ELECTRIC(BOV),138
Tamil Nadu,02-23,LPG ONLY,14
Tamil Nadu,02-23,PETROL,2758
Tamil Nadu,02-23,PETROL(E20),4
Tamil Nadu,02-23,PETROL/CNG,14
Tamil Nadu,02-23,PETROL/HYBRID,35
Tamil Nadu,02-24,CNG ONLY,118
Tamil Nadu,02-24,DIESEL,335
Tamil Nadu,02-24,ELECTRIC(BOV),247
Tamil Nadu,02-24,LPG ONLY,24
Tamil Nadu,02-24,PETROL,3097
Tamil Nadu,02-24,PETROL(E20),216
Tamil Nadu,02-24,PETROL/CNG,23
Tamil Nadu,02-24,PETROL/HYBRID,24
Tamil Nadu,02-25,CNG ONLY,107
Tamil Nadu,02-25,DIESEL,269
Tamil Nadu,02-25,ELECTRIC(BOV),95
Tamil Nadu,02-25,PETROL,3058
Tamil Nadu,02-25,PETROL(E20),417
Tamil Nadu,02-25,PETROL/CNG,29
Tamil Nadu,02-25,PETROL/HYBRID,49
Tamil Nadu,02-25,PURE EV,152
Tamil Nadu,02-25,STRONG HYBRID EV,7
Tamil Nadu,03-21,DIESEL,336
Tamil Nadu,03-21,ELECTRIC(BOV),41
Tamil Nadu,03-21,PETROL,3838
Tamil Nadu,03-21,PETROL/CNG,1
Tamil Nadu,03-21,PETROL/HYBRID,33
Tamil Nadu,03-21,PETROL/LPG,39
Tamil Nadu,03-22,CNG ONLY,20
Tamil Nadu,03-22,DIESEL,273
Tamil Nadu,03-22,ELECTRIC(BOV),143
Tamil Nadu,03-22,PETROL,2487
Tamil Nadu,03-22,PETROL/CNG,11
Tamil Nadu,03-22,PETROL/HYBRID,16
Tamil Nadu,03-22,PETROL/LPG,4
Tamil Nadu,03-23,CNG ONLY,58
Tamil Nadu,03-23,DIESEL,300
Tamil Nadu,03-23,ELECTRIC(BOV),102
Tamil Nadu,03-23,LPG ONLY,2
Tamil Nadu,03-23,PETROL,2918
Tamil Nadu,03-23,PETROL(E20),49
Tamil Nadu,03-23,PETROL/CNG,13
Tamil Nadu,03-23,PETROL/HYBRID,36
Tamil Nadu,03-23,PETROL/LPG,1
Tamil Nadu,03-24,CNG ONLY,25
Tamil Nadu,03-24,DIESEL,321
Tamil Nadu,03-24,ELECTRIC(BOV),283
Tamil Nadu,03-24,LPG ONLY,4
Tamil Nadu,03-24,PETROL,2415
Tamil Nadu,03-24,PETROL(E20),275
Tamil Nadu,03-24,PETROL/CNG,43
Tamil Nadu,03-24,PETROL/HYBRID,51
Tamil Nadu,03-24,STRONG HYBRID EV,1
Tamil Nadu,03-25,CNG ONLY,82
Tamil Nadu,03-25,DIESEL,230
Tamil Nadu,03-25,DIESEL/HYBRID,2
Tamil Nadu,03-25,ELECTRIC(BOV),87
Tamil Nadu,03-25,LPG ONLY,2
Tamil Nadu,03-25,PETROL,2335
Tamil Nadu,03-25,PETROL(E20),216
Tamil Nadu,03-25,PETROL/CNG,52
Tamil Nadu,03-25,PETROL/HYBRID,52
Tamil Nadu,03-25,PURE EV,308
Tamil Nadu,03-25,STRONG HYBRID EV,8
Tamil Nadu,04-21,CNG ONLY,1
Tamil Nadu,04-21,DIESEL,238
Tamil Nadu,04-21,ELECTRIC(BOV),24
Tamil Nadu,04-21,LPG ONLY,9
Tamil Nadu,04-21,PETROL,2012
Tamil Nadu,04-21,PETROL/CNG,7
Tamil Nadu,04-21,PETROL/HYBRID,17
Tamil Nadu,04-22,CNG ONLY,2
Tamil Nadu,04-22,DIESEL,226
Tamil Nadu,04-22,ELECTRIC(BOV),159
Tamil Nadu,04-22,LPG ONLY,6
Tamil Nadu,04-22,PETROL,2570
Tamil Nadu,04-22,PETROL/CNG,38
Tamil Nadu,04-22,PETROL/HYBRID,18
Tamil Nadu,04-22,PETROL/LPG,2
Tamil Nadu,04-23,CNG ONLY,22
Tamil Nadu,04-23,DIESEL,295
Tamil Nadu,04-23,ELECTRIC(BOV),187
Tamil Nadu,04-23,PETROL,2213
Tamil Nadu,04-23,PETROL(E20),75
Tamil Nadu,04-23,PETROL/CNG,16
Tamil Nadu,04-23,PETROL/HYBRID,31
Tamil Nadu,04-23,PETROL/LPG,2
Tamil Nadu,04-24,CNG ONLY,27
Tamil Nadu,04-24,DIESEL,270
Tamil Nadu,04-24,ELECTRIC(BOV),147
Tamil Nadu,04-24,LPG ONLY,2
Tamil Nadu,04-24,PETROL,2403
Tamil Nadu,04-24,PETROL(E20),263
Tamil Nadu,04-24,PETROL/CNG,81
Tamil Nadu,04-24,PETROL/HYBRID,61
Tamil Nadu,04-24,PURE EV,3
Tamil Nadu,04-24,STRONG HYBRID EV,3
Tamil Nadu,04-25,CNG ONLY,22
Tamil Nadu,04-25,DIESEL,280
Tamil Nadu,04-25,DIESEL/HYBRID,2
Tamil Nadu,04-25,ELECTRIC(BOV),137
Tamil Nadu,04-25,PETROL,2040
Tamil Nadu,04-25,PETROL(E20),356
Tamil Nadu,04-25,PETROL/CNG,37
Tamil Nadu,04-25,PETROL/HYBRID,40
Tamil Nadu,04-25,PURE EV,178
Tamil Nadu,04-25,STRONG HYBRID EV,10
Tamil Nadu,05-20,DIESEL,17
Tamil Nadu,05-20,ELECTRIC(BOV),1
Tamil Nadu,05-20,PETROL,672
Tamil Nadu,05-20,PETROL/CNG,1
Tamil Nadu,05-20,PETROL/HYBRID,5
Tamil Nadu,05-21,DIESEL,47
Tamil Nadu,05-21,ELECTRIC(BOV),11
Tamil Nadu,05-21,PETROL,493
Tamil Nadu,05-21,PETROL/HYBRID,2
Tamil Nadu,05-21,PETROL/LPG,5
Tamil Nadu,05-22,CNG ONLY,24
Tamil Nadu,05-22,DIESEL,273
Tamil Nadu,05-22,ELECTRIC(BOV),106
Tamil Nadu,05-22,LPG ONLY,1
Tamil Nadu,05-22,PETROL,2809
Tamil Nadu,05-22,PETROL/CNG,12
Tamil Nadu,05-22,PETROL/HYBRID,15
Tamil Nadu,05-23,CNG ONLY,17
Tamil Nadu,05-23,DIESEL,276
Tamil Nadu,05-23,DIESEL/HYBRID,1
Tamil Nadu,05-23,ELECTRIC(BOV),290
Tamil Nadu,05-23,LPG ONLY,10
Tamil Nadu,05-23,PETROL,2545
Tamil Nadu,05-23,PETROL(E20),131
Tamil Nadu,05-23,PETROL/CNG,33
Tamil Nadu,05-23,PETROL/HYBRID,23
Tamil Nadu,05-24,CNG ONLY,113
Tamil Nadu,05-24,DIESEL,265
Tamil Nadu,05-24,DIESEL/HYBRID,1
Tamil Nadu,05-24,ELECTRIC(BOV),104
Tamil Nadu,05-24,PETROL,2724
Tamil Nadu,05-24,PETROL(E20),187
Tamil Nadu,05-24,PETROL/CNG,55
Tamil Nadu,05-24,PETROL/HYBRID,28
Tamil Nadu,05-24,PURE EV,12
Tamil Nadu,05-24,STRONG HYBRID EV,7
Tamil Nadu,05-25,CNG ONLY,31
Tamil Nadu,05-25,DIESEL,246
Tamil Nadu,05-25,DIESEL/HYBRID,2
Tamil Nadu,05-25,ELECTRIC(BOV),48
Tamil Nadu,05-25,PETROL,1860
Tamil Nadu,05-25,PETROL(E20),723
Tamil Nadu,05-25,PETROL/CNG,20
Tamil Nadu,05-25,PETROL/HYBRID,34
Tamil Nadu,05-25,PURE EV,183
Tamil Nadu,05-25,STRONG HYBRID EV,8
Tamil Nadu,06-20,DIESEL,134
Tamil Nadu,06-20,ELECTRIC(BOV),7
Tamil Nadu,06-20,PETROL,2490
Tamil Nadu,06-20,PETROL/HYBRID,24
Tamil Nadu,06-20,PETROL/LPG,3
Tamil Nadu,06-21,DIESEL,86
Tamil Nadu,06-21,ELECTRIC(BOV),10
Tamil Nadu,06-21,LPG ONLY,4
Tamil Nadu,06-21,PETROL,1206
Tamil Nadu,06-21,PETROL/CNG,1
Tamil Nadu,06-21,PETROL/HYBRID,4
Tamil Nadu,06-22,CNG ONLY,21
Tamil Nadu,06-22,DIESEL,284
Tamil Nadu,06-22,ELECTRIC(BOV),100
Tamil Nadu,06-22,LPG ONLY,2
Tamil Nadu,06-22,PETROL,2357
Tamil Nadu,06-22,PETROL/CNG,30
Tamil Nadu,06-22,PETROL/HYBRID,34
Tamil Nadu,06-22,PETROL/LPG,5
Tamil Nadu,06-23,CNG ONLY,72
Tamil Nadu,06-23,DIESEL,274
Tamil Nadu,06-23,ELECTRIC(BOV),169
Tamil Nadu,06-23,PETROL,2568
Tamil Nadu,06-23,PETROL(E20),233
Tamil Nadu,06-23,PETROL/CNG,17
Tamil Nadu,06-23,PETROL/HYBRID,36
Tamil Nadu,06-24,CNG ONLY,46
Tamil Nadu,06-24,DIESEL,312
Tamil Nadu,06-24,DIESEL/HYBRID,1
Tamil Nadu,06-24,ELECTRIC(BOV),120
Tamil Nadu,06-24,LPG ONLY,2
Tamil Nadu,06-24,NOT APPLICABLE,1
Tamil Nadu,06-24,PETROL,2478
Tamil Nadu,06-24,PETROL(E20),356
Tamil Nadu,06-24,PETROL/CNG,36
Tamil Nadu,06-24,PETROL/HYBRID,18
Tamil Nadu,06-24,PURE EV,64
Tamil Nadu,06-24,STRONG HYBRID EV,1
Tamil Nadu,06-25,CNG ONLY,142
Tamil Nadu,06-25,DIESEL,334
Tamil Nadu,06-25,DIESEL/HYBRID,3
Tamil Nadu,06-25,ELECTRIC(BOV),42
Tamil Nadu,06-25,ETHANOL(E100),2
Tamil Nadu,06-25,PETROL,1978
Tamil Nadu,06-25,PETROL(E20),932
Tamil Nadu,06-25,PETROL/CNG,52
Tamil Nadu,06-25,PETROL/HYBRID,32
Tamil Nadu,06-25,PURE EV,240
Tamil Nadu,06-25,STRONG HYBRID EV,32
Tamil Nadu,07-20,DIESEL,120
Tamil Nadu,07-20,ELECTRIC(BOV),10
Tamil Nadu,07-20,PETROL,1760
Tamil Nadu,07-20,PETROL/CNG,1
Tamil Nadu,07-20,PETROL/HYBRID,13
Tamil Nadu,07-20,PETROL/LPG,1
Tamil Nadu,07-21,DIESEL,266
Tamil Nadu,07-21,ELECTRIC(BOV),48
Tamil Nadu,07-21,LPG ONLY,11
Tamil Nadu,07-21,PETROL,3013
Tamil Nadu,07-21,PETROL/CNG,3
Tamil Nadu,07-21,PETROL/HYBRID,22
Tamil Nadu,07-21,PETROL/LPG,1
Tamil Nadu,07-22,CNG ONLY,23
Tamil Nadu,07-22,DIESEL,313
Tamil Nadu,07-22,ELECTRIC(BOV),129
Tamil Nadu,07-22,LPG ONLY,1
Tamil Nadu,07-22,PETROL,2632
Tamil Nadu,07-22,PETROL/CNG,23
Tamil Nadu,07-22,PETROL/HYBRID,33
Tamil Nadu,07-23,CNG ONLY,22
Tamil Nadu,07-23,DIESEL,365
Tamil Nadu,07-23,DIESEL/HYBRID,1
Tamil Nadu,07-23,ELECTRIC(BOV),115
Tamil Nadu,07-23,LPG ONLY,2
Tamil Nadu,07-23,PETROL,3154
Tamil Nadu,07-23,PETROL(E20),242
Tamil Nadu,07-23,PETROL/CNG,26
Tamil Nadu,07-23,PETROL/HYBRID,49
Tamil Nadu,07-24,CNG ONLY,72
Tamil Nadu,07-24,DIESEL,285
Tamil Nadu,07-24,ELECTRIC(BOV),180
Tamil Nadu,07-24,LPG ONLY,3
Tamil Nadu,07-24,PETROL,2568
Tamil Nadu,07-24,PETROL(E20),239
Tamil Nadu,07-24,PETROL/CNG,48
Tamil Nadu,07-24,PETROL/HYBRID,45
Tamil Nadu,07-24,PURE EV,44
Tamil Nadu,07-24,STRONG HYBRID EV,7
Tamil Nadu,07-25,CNG ONLY,210
Tamil Nadu,07-25,DIESEL,225
Tamil Nadu,07-25,DIESEL/HYBRID,1
Tamil Nadu,07-25,ELECTRIC(BOV),209
Tamil Nadu,07-25,ETHANOL(E100),2
Tamil Nadu,07-25,PETROL,1718
Tamil Nadu,07-25,PETROL(E20),935
Tamil Nadu,07-25,PETROL/CNG,107
Tamil Nadu,07-25,PETROL/HYBRID,33
Tamil Nadu,07-25,PURE EV,233
Tamil Nadu,07-25,STRONG HYBRID EV,17
Tamil Nadu,08-20,DIESEL,183
Tamil Nadu,08-20,ELECTRIC(BOV),11
Tamil Nadu,08-20,LPG ONLY,3
Tamil Nadu,08-20,PETROL,2857
Tamil Nadu,08-20,PETROL/CNG,3
Tamil Nadu,08-20,PETROL/HYBRID,28
Tamil Nadu,08-20,PETROL/LPG,1
Tamil Nadu,08-21,DIESEL,228
Tamil Nadu,08-21,ELECTRIC(BOV),44
Tamil Nadu,08-21,LPG ONLY,1
Tamil Nadu,08-21,PETROL,2257
Tamil Nadu,08-21,PETROL/CNG,3
Tamil Nadu,08-21,PETROL/HYBRID,49
Tamil Nadu,08-21,PETROL/LPG,4
Tamil Nadu,08-22,CNG ONLY,3
Tamil Nadu,08-22,DIESEL,287
Tamil Nadu,08-22,DIESEL/HYBRID,2
Tamil Nadu,08-22,ELECTRIC(BOV),72
Tamil Nadu,08-22,PETROL,3055
Tamil Nadu,08-22,PETROL/CNG,6
Tamil Nadu,08-22,PETROL/HYBRID,22
Tamil Nadu,08-22,PETROL/LPG,2
Tamil Nadu,08-23,CNG ONLY,140
Tamil Nadu,08-23,DIESEL,308
Tamil Nadu,08-23,ELECTRIC(BOV),210
Tamil Nadu,08-23,LNG,6
Tamil Nadu,08-23,LPG ONLY,5
Tamil Nadu,08-23,PETROL,2648
Tamil Nadu,08-23,PETROL(E20),219
Tamil Nadu,08-23,PETROL/CNG,45
Tamil Nadu,08-23,PETROL/HYBRID,56
Tamil Nadu,08-24,CNG ONLY,31
Tamil Nadu,08-24,DIESEL,274
Tamil Nadu,08-24,ELECTRIC(BOV),137
Tamil Nadu,08-24,LPG ONLY,4
Tamil Nadu,08-24,PETROL,2695
Tamil Nadu,08-24,PETROL(E20),434
Tamil Nadu,08-24,PETROL/CNG,51
Tamil Nadu,08-24,PETROL/HYBRID,29
Tamil Nadu,08-24,PURE EV,132
Tamil Nadu,08-24,STRONG HYBRID EV,12
Tamil Nadu,08-25,CNG ONLY,56
Tamil Nadu,08-25,DIESEL,283
Tamil Nadu,08-25,DIESEL/HYBRID,1
Tamil Nadu,08-25,ELECTRIC(BOV),35
Tamil Nadu,08-25,ETHANOL(E100),2
Tamil Nadu,08-25,PETROL,1554
Tamil Nadu,08-25,PETROL(E20),989
Tamil Nadu,08-25,PETROL/CNG,37
Tamil Nadu,08-25,PETROL/HYBRID,22
Tamil Nadu,08-25,PURE EV,270
Tamil Nadu,08-25,STRONG HYBRID EV,9
Tamil Nadu,09-20,DIESEL,300
Tamil Nadu,09-20,DIESEL/HYBRID,1
Tamil Nadu,09-20,ELECTRIC(BOV),10
Tamil Nadu,09-20,LPG ONLY,3
Tamil Nadu,09-20,PETROL,3192
Tamil Nadu,09-20,PETROL/CNG,1
Tamil Nadu,09-20,PETROL/HYBRID,26
Tamil Nadu,09-20,PETROL/LPG,17
Tamil Nadu,09-21,CNG ONLY,10
Tamil Nadu,09-21,DIESEL,280
Tamil Nadu,09-21,ELECTRIC(BOV),92
Tamil Nadu,09-21,LPG ONLY,13
Tamil Nadu,09-21,PETROL,2586
Tamil Nadu,09-21,PETROL/CNG,8
Tamil Nadu,09-21,PETROL/HYBRID,20
Tamil Nadu,09-21,PETROL/LPG,3
Tamil Nadu,09-22,CNG ONLY,88
Tamil Nadu,09-22,DIESEL,315
Tamil Nadu,09-22,ELECTRIC(BOV),125
Tamil Nadu,09-22,PETROL,2730
Tamil Nadu,09-22,PETROL/CNG,17
Tamil Nadu,09-22,PETROL/HYBRID,30
Tamil Nadu,09-22,PETROL/LPG,3
Tamil Nadu,09-23,CNG ONLY,27
Tamil Nadu,09-23,DIESEL,244
Tamil Nadu,09-23,DIESEL/HYBRID,3
Tamil Nadu,09-23,ELECTRIC(BOV),142
Tamil Nadu,09-23,LPG ONLY,1
Tamil Nadu,09-23,PETROL,2449
Tamil Nadu,09-23,PETROL(E20),270
Tamil Nadu,09-23,PETROL/CNG,53
Tamil Nadu,09-23,PETROL/HYBRID,36
Tamil Nadu,09-24,CNG ONLY,12
Tamil Nadu,09-24,DIESEL,276
Tamil Nadu,09-24,ELECTRIC(BOV),202
Tamil Nadu,09-24,LPG ONLY,3
Tamil Nadu,09-24,PETROL,2833
Tamil Nadu,09-24,PETROL(E20),243
Tamil Nadu,09-24,PETROL/CNG,22
Tamil Nadu,09-24,PETROL/HYBRID,40
Tamil Nadu,09-24,PURE EV,133
Tamil Nadu,09-24,STRONG HYBRID EV,17
Tamil Nadu,09-25,CNG ONLY,88
Tamil Nadu,09-25,DIESEL,249
Tamil Nadu,09-25,DIESEL/HYBRID,2
Tamil Nadu,09-25,ELECTRIC(BOV),40
Tamil Nadu,09-25,PETROL,1499
Tamil Nadu,09-25,PETROL(E20),1316
Tamil Nadu,09-25,PETROL/CNG,28
Tamil Nadu,09-25,PETROL/HYBRID,22
Tamil Nadu,09-25,PURE EV,253
Tamil Nadu,09-25,STRONG HYBRID EV,11
Tamil Nadu,10-20,DIESEL,284
Tamil Nadu,10-20,ELECTRIC(BOV),9
Tamil Nadu,10-20,LPG ONLY,7
Tamil Nadu,10-20,PETROL,2434
Tamil Nadu,10-20,PETROL/HYBRID,19
Tamil Nadu,10-20,PETROL/LPG,2
Tamil Nadu,10-21,CNG ONLY,1
Tamil Nadu,10-21,DIESEL,208
Tamil Nadu,10-21,ELECTRIC(BOV),85
Tamil Nadu,10-21,LPG ONLY,2
Tamil Nadu,10-21,PETROL,2001
Tamil Nadu,10-21,PETROL/CNG,2
Tamil Nadu,10-21,PETROL/HYBRID,24
Tamil Nadu,10-21,PETROL/LPG,3
Tamil Nadu,10-22,CNG ONLY,55
Tamil Nadu,10-22,DIESEL,260
Tamil Nadu,10-22,ELECTRIC(BOV),80
Tamil Nadu,10-22,LPG ONLY,1
Tamil Nadu,10-22,PETROL,2516
Tamil Nadu,10-22,PETROL/CNG,18
Tamil Nadu,10-22,PETROL/HYBRID,19
Tamil Nadu,10-22,PETROL/LPG,1
Tamil Nadu,10-23,CNG ONLY,42
Tamil Nadu,10-23,DIESEL,243
Tamil Nadu,10-23,DIESEL/HYBRID,1
Tamil Nadu,10-23,ELECTRIC(BOV),200
Tamil Nadu,10-23,LPG ONLY,7
Tamil Nadu,10-23,PETROL,2867
Tamil Nadu,10-23,PETROL(E20),255
Tamil Nadu,10-23,PETROL/CNG,36
Tamil Nadu,10-23,PETROL/HYBRID,37
Tamil Nadu,10-24,CNG ONLY,43
Tamil Nadu,10-24,DIESEL,285
Tamil Nadu,10-24,ELECTRIC(BOV),154
Tamil Nadu,10-24,LPG ONLY,7
Tamil Nadu,10-24,PETROL,2361
Tamil Nadu,10-24,PETROL(E20),296
Tamil Nadu,10-24,PETROL/CNG,39
Tamil Nadu,10-24,PETROL/HYBRID,42
Tamil Nadu,10-24,PURE EV,122
Tamil Nadu,10-24,STRONG HYBRID EV,7
Tamil Nadu,10-25,CNG ONLY,37
Tamil Nadu,10-25,DIESEL,370
Tamil Nadu,10-25,DIESEL/HYBRID,3
Tamil Nadu,10-25,ELECTRIC(BOV),19
Tamil Nadu,10-25,LPG ONLY,14
Tamil Nadu,10-25,PETROL,2931
Tamil Nadu,10-25,PETROL(E20),2018
Tamil Nadu,10-25,PETROL(E20)/CNG,1
Tamil Nadu,10-25,PETROL(E20)/HYBRID,6
Tamil Nadu,10-25,PETROL/CNG,54
Tamil Nadu,10-25,PETROL/HYBRID,52
Tamil Nadu,10-25,PURE EV,193
Tamil Nadu,10-25,STRONG HYBRID EV,18
Tamil Nadu,11-20,DIESEL,205
Tamil Nadu,11-20,ELECTRIC(BOV),7
Tamil Nadu,11-20,LPG ONLY,2
Tamil Nadu,11-20,PETROL,3245
Tamil Nadu,11-20,PETROL/CNG,1
Tamil Nadu,11-20,PETROL/HYBRID,13
Tamil Nadu,11-20,PETROL/LPG,10
Tamil Nadu,11-21,CNG ONLY,17
Tamil Nadu,11-21,DIESEL,161
Tamil Nadu,11-21,ELECTRIC(BOV),60
Tamil Nadu,11-21,LPG ONLY,1
Tamil Nadu,11-21,PETROL,2795
Tamil Nadu,11-21,PETROL/CNG,7
